1.001001001001000992e-03 2.002002002002001985e-03 3.003003003003002977e-03 4.004004004004003969e-03 5.005005005005004962e-03 6.006006006006005954e-03 7.007007007007006079e-03 8.008008008008007939e-03 9.009009009009008931e-03 1.001001001001000992e-02 1.101101101101101092e-02 1.201201201201201191e-02 1.301301301301301290e-02 1.401401401401401216e-02 1.501501501501501488e-02 1.601601601601601588e-02 1.701701701701701860e-02 1.801801801801801786e-02 1.901901901901901712e-02 2.002002002002001985e-02 2.102102102102101910e-02 2.202202202202202183e-02 2.302302302302302109e-02 2.402402402402402382e-02 2.502502502502502654e-02 2.602602602602602580e-02 2.702702702702702853e-02 2.802802802802802432e-02 2.902902902902902704e-02 3.003003003003002977e-02 3.103103103103102903e-02 3.203203203203203175e-02 3.303303303303303101e-02 3.403403403403403721e-02 3.503503503503503647e-02 3.603603603603603572e-02 3.703703703703703498e-02 3.803803803803803424e-02 3.903903903903904044e-02 4.004004004004003969e-02 4.104104104104103895e-02 4.204204204204203821e-02 4.304304304304304440e-02 4.404404404404404366e-02 4.504504504504504986e-02 4.604604604604604218e-02 4.704704704704704837e-02 4.804804804804804763e-02 4.904904904904904689e-02 5.005005005005005309e-02 5.105105105105104540e-02 5.205205205205205160e-02 5.305305305305305086e-02 5.405405405405405705e-02 5.505505505505505631e-02 5.605605605605604863e-02 5.705705705705705483e-02 5.805805805805805409e-02 5.905905905905906028e-02 6.006006006006005954e-02 6.106106106106106574e-02 6.206206206206205805e-02 6.306306306306307119e-02 6.406406406406406351e-02 6.506506506506505583e-02 6.606606606606606202e-02 6.706706706706706822e-02 6.806806806806807442e-02 6.906906906906906674e-02 7.007007007007007293e-02 7.107107107107106525e-02 7.207207207207207145e-02 7.307307307307307764e-02 7.407407407407406996e-02 7.507507507507507616e-02 7.607607607607606848e-02 7.707707707707707467e-02 7.807807807807808087e-02 7.907907907907908707e-02 8.008008008008007939e-02 8.108108108108107170e-02 8.208208208208207790e-02 8.308308308308308410e-02 8.408408408408407642e-02 8.508508508508509649e-02 8.608608608608608881e-02 8.708708708708708113e-02 8.808808808808808732e-02 8.908908908908907964e-02 9.009009009009009972e-02 9.109109109109109204e-02 9.209209209209208435e-02 9.309309309309309055e-02 9.409409409409409675e-02 9.509509509509510294e-02 9.609609609609609526e-02 9.709709709709708758e-02 9.809809809809809378e-02 9.909909909909909997e-02 1.001001001001001062e-01 1.011011011011010985e-01 1.021021021021020908e-01 1.031031031031031109e-01 1.041041041041041032e-01 1.051051051051051094e-01 1.061061061061061017e-01 1.071071071071070940e-01 1.081081081081081141e-01 1.091091091091091064e-01 1.101101101101101126e-01 1.111111111111111049e-01 1.121121121121120973e-01 1.131131131131131173e-01 1.141141141141141097e-01 1.151151151151151159e-01 1.161161161161161082e-01 1.171171171171171282e-01 1.181181181181181206e-01 1.191191191191191129e-01 1.201201201201201191e-01 1.211211211211211114e-01 1.221221221221221315e-01 1.231231231231231238e-01 1.241241241241241161e-01 1.251251251251251084e-01 1.261261261261261424e-01 1.271271271271271208e-01 1.281281281281281270e-01 1.291291291291291332e-01 1.301301301301301117e-01 1.311311311311311456e-01 1.321321321321321240e-01 1.331331331331331302e-01 1.341341341341341364e-01 1.351351351351351426e-01 1.361361361361361488e-01 1.371371371371371273e-01 1.381381381381381335e-01 1.391391391391391397e-01 1.401401401401401459e-01 1.411411411411411521e-01 1.421421421421421305e-01 1.431431431431431367e-01 1.441441441441441429e-01 1.451451451451451491e-01 1.461461461461461553e-01 1.471471471471471337e-01 1.481481481481481399e-01 1.491491491491491461e-01 1.501501501501501523e-01 1.511511511511511585e-01 1.521521521521521370e-01 1.531531531531531432e-01 1.541541541541541493e-01 1.551551551551551555e-01 1.561561561561561617e-01 1.571571571571571402e-01 1.581581581581581741e-01 1.591591591591591526e-01 1.601601601601601588e-01 1.611611611611611650e-01 1.621621621621621434e-01 1.631631631631631774e-01 1.641641641641641558e-01 1.651651651651651620e-01 1.661661661661661682e-01 1.671671671671671744e-01 1.681681681681681528e-01 1.691691691691691590e-01 1.701701701701701930e-01 1.711711711711711714e-01 1.721721721721721776e-01 1.731731731731731561e-01 1.741741741741741623e-01 1.751751751751751962e-01 1.761761761761761746e-01 1.771771771771771808e-01 1.781781781781781593e-01 1.791791791791791655e-01 1.801801801801801994e-01 1.811811811811811779e-01 1.821821821821821841e-01 1.831831831831831903e-01 1.841841841841841687e-01 1.851851851851852027e-01 1.861861861861861811e-01 1.871871871871871873e-01 1.881881881881881935e-01 1.891891891891891719e-01 1.901901901901902059e-01 1.911911911911911843e-01 1.921921921921921905e-01 1.931931931931931967e-01 1.941941941941941752e-01 1.951951951951952091e-01 1.961961961961961876e-01 1.971971971971971938e-01 1.981981981981981999e-01 1.991991991991991784e-01 2.002002002002002123e-01 2.012012012012011908e-01 2.022022022022021970e-01 2.032032032032032032e-01 2.042042042042041816e-01 2.052052052052052156e-01 2.062062062062062218e-01 2.072072072072072002e-01 2.082082082082082064e-01 2.092092092092091848e-01 2.102102102102102188e-01 2.112112112112112250e-01 2.122122122122122034e-01 2.132132132132132096e-01 2.142142142142141881e-01 2.152152152152152220e-01 2.162162162162162282e-01 2.172172172172172067e-01 2.182182182182182129e-01 2.192192192192191913e-01 2.202202202202202252e-01 2.212212212212212314e-01 2.222222222222222099e-01 2.232232232232232161e-01 2.242242242242241945e-01 2.252252252252252285e-01 2.262262262262262347e-01 2.272272272272272131e-01 2.282282282282282193e-01 2.292292292292292533e-01 2.302302302302302317e-01 2.312312312312312379e-01 2.322322322322322163e-01 2.332332332332332225e-01 2.342342342342342565e-01 2.352352352352352349e-01 2.362362362362362411e-01 2.372372372372372196e-01 2.382382382382382258e-01 2.392392392392392597e-01 2.402402402402402382e-01 2.412412412412412444e-01 2.422422422422422228e-01 2.432432432432432290e-01 2.442442442442442629e-01 2.452452452452452414e-01 2.462462462462462476e-01 2.472472472472472538e-01 2.482482482482482322e-01 2.492492492492492662e-01 2.502502502502502169e-01 2.512512512512512508e-01 2.522522522522522848e-01 2.532532532532532632e-01 2.542542542542542416e-01 2.552552552552552201e-01 2.562562562562562540e-01 2.572572572572572880e-01 2.582582582582582664e-01 2.592592592592592449e-01 2.602602602602602233e-01 2.612612612612612573e-01 2.622622622622622912e-01 2.632632632632632697e-01 2.642642642642642481e-01 2.652652652652652265e-01 2.662662662662662605e-01 2.672672672672672944e-01 2.682682682682682729e-01 2.692692692692692513e-01 2.702702702702702853e-01 2.712712712712712637e-01 2.722722722722722977e-01 2.732732732732732761e-01 2.742742742742742545e-01 2.752752752752752885e-01 2.762762762762762669e-01 2.772772772772773009e-01 2.782782782782782793e-01 2.792792792792792578e-01 2.802802802802802917e-01 2.812812812812812702e-01 2.822822822822823041e-01 2.832832832832832826e-01 2.842842842842842610e-01 2.852852852852852950e-01 2.862862862862862734e-01 2.872872872872873073e-01 2.882882882882882858e-01 2.892892892892892642e-01 2.902902902902902982e-01 2.912912912912912766e-01 2.922922922922923106e-01 2.932932932932932890e-01 2.942942942942942675e-01 2.952952952952953014e-01 2.962962962962962798e-01 2.972972972972973138e-01 2.982982982982982922e-01 2.992992992992992707e-01 3.003003003003003046e-01 3.013013013013012831e-01 3.023023023023023170e-01 3.033033033033032955e-01 3.043043043043042739e-01 3.053053053053053079e-01 3.063063063063062863e-01 3.073073073073073203e-01 3.083083083083082987e-01 3.093093093093092771e-01 3.103103103103103111e-01 3.113113113113113450e-01 3.123123123123123235e-01 3.133133133133133019e-01 3.143143143143142804e-01 3.153153153153153143e-01 3.163163163163163483e-01 3.173173173173173267e-01 3.183183183183183051e-01 3.193193193193192836e-01 3.203203203203203175e-01 3.213213213213213515e-01 3.223223223223223299e-01 3.233233233233233084e-01 3.243243243243242868e-01 3.253253253253253208e-01 3.263263263263263547e-01 3.273273273273273332e-01 3.283283283283283116e-01 3.293293293293292900e-01 3.303303303303303240e-01 3.313313313313313579e-01 3.323323323323323364e-01 3.333333333333333148e-01 3.343343343343343488e-01 3.353353353353353827e-01 3.363363363363363057e-01 3.373373373373373396e-01 3.383383383383383181e-01 3.393393393393393520e-01 3.403403403403403860e-01 3.413413413413413089e-01 3.423423423423423428e-01 3.433433433433433213e-01 3.443443443443443552e-01 3.453453453453453892e-01 3.463463463463463121e-01 3.473473473473473461e-01 3.483483483483483245e-01 3.493493493493493585e-01 3.503503503503503924e-01 3.513513513513513153e-01 3.523523523523523493e-01 3.533533533533533277e-01 3.543543543543543617e-01 3.553553553553553956e-01 3.563563563563563186e-01 3.573573573573573525e-01 3.583583583583583310e-01 3.593593593593593649e-01 3.603603603603603989e-01 3.613613613613613218e-01 3.623623623623623557e-01 3.633633633633633342e-01 3.643643643643643681e-01 3.653653653653654021e-01 3.663663663663663805e-01 3.673673673673673590e-01 3.683683683683683374e-01 3.693693693693693714e-01 3.703703703703704053e-01 3.713713713713713838e-01 3.723723723723723622e-01 3.733733733733733406e-01 3.743743743743743746e-01 3.753753753753754085e-01 3.763763763763763870e-01 3.773773773773773654e-01 3.783783783783783439e-01 3.793793793793793778e-01 3.803803803803804118e-01 3.813813813813813902e-01 3.823823823823823687e-01 3.833833833833833471e-01 3.843843843843843811e-01 3.853853853853854150e-01 3.863863863863863934e-01 3.873873873873873719e-01 3.883883883883883503e-01 3.893893893893893843e-01 3.903903903903904182e-01 3.913913913913913967e-01 3.923923923923923751e-01 3.933933933933933536e-01 3.943943943943943875e-01 3.953953953953954215e-01 3.963963963963963999e-01 3.973973973973973783e-01 3.983983983983983568e-01 3.993993993993993907e-01 4.004004004004004247e-01 4.014014014014014031e-01 4.024024024024023816e-01 4.034034034034033600e-01 4.044044044044043940e-01 4.054054054054054279e-01 4.064064064064064064e-01 4.074074074074074403e-01 4.084084084084083632e-01 4.094094094094093972e-01 4.104104104104104311e-01 4.114114114114114096e-01 4.124124124124124435e-01 4.134134134134133665e-01 4.144144144144144004e-01 4.154154154154154344e-01 4.164164164164164128e-01 4.174174174174174468e-01 4.184184184184183697e-01 4.194194194194194036e-01 4.204204204204204376e-01 4.214214214214214160e-01 4.224224224224224500e-01 4.234234234234233729e-01 4.244244244244244069e-01 4.254254254254254408e-01 4.264264264264264193e-01 4.274274274274274532e-01 4.284284284284283761e-01 4.294294294294294101e-01 4.304304304304304440e-01 4.314314314314314225e-01 4.324324324324324564e-01 4.334334334334333794e-01 4.344344344344344133e-01 4.354354354354354473e-01 4.364364364364364257e-01 4.374374374374374597e-01 4.384384384384383826e-01 4.394394394394394165e-01 4.404404404404404505e-01 4.414414414414414289e-01 4.424424424424424629e-01 4.434434434434433858e-01 4.444444444444444198e-01 4.454454454454454537e-01 4.464464464464464322e-01 4.474474474474474661e-01 4.484484484484483890e-01 4.494494494494494230e-01 4.504504504504504570e-01 4.514514514514514354e-01 4.524524524524524693e-01 4.534534534534535033e-01 4.544544544544544262e-01 4.554554554554554602e-01 4.564564564564564386e-01 4.574574574574574726e-01 4.584584584584585065e-01 4.594594594594594295e-01 4.604604604604604634e-01 4.614614614614614418e-01 4.624624624624624758e-01 4.634634634634635098e-01 4.644644644644644327e-01 4.654654654654654666e-01 4.664664664664664451e-01 4.674674674674674790e-01 4.684684684684685130e-01 4.694694694694694359e-01 4.704704704704704699e-01 4.714714714714714483e-01 4.724724724724724823e-01 4.734734734734735162e-01 4.744744744744744391e-01 4.754754754754754731e-01 4.764764764764764515e-01 4.774774774774774855e-01 4.784784784784785194e-01 4.794794794794794424e-01 4.804804804804804763e-01 4.814814814814814548e-01 4.824824824824824887e-01 4.834834834834835227e-01 4.844844844844844456e-01 4.854854854854854795e-01 4.864864864864864580e-01 4.874874874874874919e-01 4.884884884884885259e-01 4.894894894894894488e-01 4.904904904904904828e-01 4.914914914914914612e-01 4.924924924924924952e-01 4.934934934934935291e-01 4.944944944944945076e-01 4.954954954954954860e-01 4.964964964964964644e-01 4.974974974974974984e-01 4.984984984984985323e-01 4.994994994994995108e-01 5.005005005005004337e-01 5.015015015015015232e-01 5.025025025025025016e-01 5.035035035035034801e-01 5.045045045045045695e-01 5.055055055055054369e-01 5.065065065065065264e-01 5.075075075075075048e-01 5.085085085085084833e-01 5.095095095095095727e-01 5.105105105105104402e-01 5.115115115115115296e-01 5.125125125125125081e-01 5.135135135135134865e-01 5.145145145145145760e-01 5.155155155155154434e-01 5.165165165165165329e-01 5.175175175175175113e-01 5.185185185185184897e-01 5.195195195195195792e-01 5.205205205205204466e-01 5.215215215215215361e-01 5.225225225225225145e-01 5.235235235235234930e-01 5.245245245245245824e-01 5.255255255255254498e-01 5.265265265265265393e-01 5.275275275275275177e-01 5.285285285285284962e-01 5.295295295295295857e-01 5.305305305305304531e-01 5.315315315315315425e-01 5.325325325325325210e-01 5.335335335335334994e-01 5.345345345345345889e-01 5.355355355355355673e-01 5.365365365365365458e-01 5.375375375375375242e-01 5.385385385385385026e-01 5.395395395395395921e-01 5.405405405405405705e-01 5.415415415415415490e-01 5.425425425425425274e-01 5.435435435435435059e-01 5.445445445445445953e-01 5.455455455455455738e-01 5.465465465465465522e-01 5.475475475475475307e-01 5.485485485485485091e-01 5.495495495495495986e-01 5.505505505505505770e-01 5.515515515515515554e-01 5.525525525525525339e-01 5.535535535535535123e-01 5.545545545545546018e-01 5.555555555555555802e-01 5.565565565565565587e-01 5.575575575575575371e-01 5.585585585585585155e-01 5.595595595595596050e-01 5.605605605605605835e-01 5.615615615615615619e-01 5.625625625625625403e-01 5.635635635635635188e-01 5.645645645645646082e-01 5.655655655655655867e-01 5.665665665665665651e-01 5.675675675675675436e-01 5.685685685685685220e-01 5.695695695695696115e-01 5.705705705705705899e-01 5.715715715715715683e-01 5.725725725725725468e-01 5.735735735735735252e-01 5.745745745745746147e-01 5.755755755755755931e-01 5.765765765765765716e-01 5.775775775775775500e-01 5.785785785785785285e-01 5.795795795795796179e-01 5.805805805805805964e-01 5.815815815815815748e-01 5.825825825825825532e-01 5.835835835835835317e-01 5.845845845845846211e-01 5.855855855855855996e-01 5.865865865865865780e-01 5.875875875875875565e-01 5.885885885885885349e-01 5.895895895895896244e-01 5.905905905905906028e-01 5.915915915915915813e-01 5.925925925925925597e-01 5.935935935935935381e-01 5.945945945945946276e-01 5.955955955955956060e-01 5.965965965965965845e-01 5.975975975975975629e-01 5.985985985985985414e-01 5.995995995995996308e-01 6.006006006006006093e-01 6.016016016016015877e-01 6.026026026026025662e-01 6.036036036036035446e-01 6.046046046046046341e-01 6.056056056056056125e-01 6.066066066066065909e-01 6.076076076076075694e-01 6.086086086086085478e-01 6.096096096096096373e-01 6.106106106106106157e-01 6.116116116116115942e-01 6.126126126126125726e-01 6.136136136136135510e-01 6.146146146146146405e-01 6.156156156156156189e-01 6.166166166166165974e-01 6.176176176176175758e-01 6.186186186186185543e-01 6.196196196196196437e-01 6.206206206206206222e-01 6.216216216216216006e-01 6.226226226226226901e-01 6.236236236236235575e-01 6.246246246246246470e-01 6.256256256256256254e-01 6.266266266266266038e-01 6.276276276276276933e-01 6.286286286286285607e-01 6.296296296296296502e-01 6.306306306306306286e-01 6.316316316316316071e-01 6.326326326326326965e-01 6.336336336336335640e-01 6.346346346346346534e-01 6.356356356356356319e-01 6.366366366366366103e-01 6.376376376376376998e-01 6.386386386386385672e-01 6.396396396396396566e-01 6.406406406406406351e-01 6.416416416416416135e-01 6.426426426426427030e-01 6.436436436436435704e-01 6.446446446446446599e-01 6.456456456456456383e-01 6.466466466466466168e-01 6.476476476476477062e-01 6.486486486486485736e-01 6.496496496496496631e-01 6.506506506506506415e-01 6.516516516516516200e-01 6.526526526526527094e-01 6.536536536536535769e-01 6.546546546546546663e-01 6.556556556556556448e-01 6.566566566566566232e-01 6.576576576576577127e-01 6.586586586586585801e-01 6.596596596596596696e-01 6.606606606606606480e-01 6.616616616616616264e-01 6.626626626626627159e-01 6.636636636636636943e-01 6.646646646646646728e-01 6.656656656656656512e-01 6.666666666666666297e-01 6.676676676676676081e-01 6.686686686686686976e-01 6.696696696696696760e-01 6.706706706706707655e-01 6.716716716716716329e-01 6.726726726726726113e-01 6.736736736736737008e-01 6.746746746746746792e-01 6.756756756756757687e-01 6.766766766766766361e-01 6.776776776776776146e-01 6.786786786786787040e-01 6.796796796796796825e-01 6.806806806806807719e-01 6.816816816816816393e-01 6.826826826826826178e-01 6.836836836836837072e-01 6.846846846846846857e-01 6.856856856856857751e-01 6.866866866866866426e-01 6.876876876876876210e-01 6.886886886886887105e-01 6.896896896896896889e-01 6.906906906906907784e-01 6.916916916916916458e-01 6.926926926926926242e-01 6.936936936936937137e-01 6.946946946946946921e-01 6.956956956956957816e-01 6.966966966966966490e-01 6.976976976976976275e-01 6.986986986986987169e-01 6.996996996996996954e-01 7.007007007007007848e-01 7.017017017017016522e-01 7.027027027027026307e-01 7.037037037037037202e-01 7.047047047047046986e-01 7.057057057057057881e-01 7.067067067067066555e-01 7.077077077077076339e-01 7.087087087087087234e-01 7.097097097097097018e-01 7.107107107107107913e-01 7.117117117117116587e-01 7.127127127127126371e-01 7.137137137137137266e-01 7.147147147147147050e-01 7.157157157157157945e-01 7.167167167167166619e-01 7.177177177177176404e-01 7.187187187187187298e-01 7.197197197197197083e-01 7.207207207207207977e-01 7.217217217217216652e-01 7.227227227227226436e-01 7.237237237237237331e-01 7.247247247247247115e-01 7.257257257257258010e-01 7.267267267267266684e-01 7.277277277277277578e-01 7.287287287287287363e-01 7.297297297297297147e-01 7.307307307307308042e-01 7.317317317317316716e-01 7.327327327327327611e-01 7.337337337337337395e-01 7.347347347347347180e-01 7.357357357357358074e-01 7.367367367367366748e-01 7.377377377377377643e-01 7.387387387387387427e-01 7.397397397397397212e-01 7.407407407407408106e-01 7.417417417417416781e-01 7.427427427427427675e-01 7.437437437437437460e-01 7.447447447447447244e-01 7.457457457457458139e-01 7.467467467467466813e-01 7.477477477477477708e-01 7.487487487487487492e-01 7.497497497497497276e-01 7.507507507507508171e-01 7.517517517517516845e-01 7.527527527527527740e-01 7.537537537537537524e-01 7.547547547547547309e-01 7.557557557557558203e-01 7.567567567567566877e-01 7.577577577577577772e-01 7.587587587587587556e-01 7.597597597597597341e-01 7.607607607607608236e-01 7.617617617617616910e-01 7.627627627627627804e-01 7.637637637637637589e-01 7.647647647647647373e-01 7.657657657657658268e-01 7.667667667667666942e-01 7.677677677677677837e-01 7.687687687687687621e-01 7.697697697697697405e-01 7.707707707707708300e-01 7.717717717717716974e-01 7.727727727727727869e-01 7.737737737737737653e-01 7.747747747747747438e-01 7.757757757757758332e-01 7.767767767767767007e-01 7.777777777777777901e-01 7.787787787787787686e-01 7.797797797797797470e-01 7.807807807807808365e-01 7.817817817817817039e-01 7.827827827827827933e-01 7.837837837837837718e-01 7.847847847847847502e-01 7.857857857857858397e-01 7.867867867867867071e-01 7.877877877877877966e-01 7.887887887887887750e-01 7.897897897897897534e-01 7.907907907907908429e-01 7.917917917917917103e-01 7.927927927927927998e-01 7.937937937937937782e-01 7.947947947947947567e-01 7.957957957957958461e-01 7.967967967967967136e-01 7.977977977977978030e-01 7.987987987987987815e-01 7.997997997997997599e-01 8.008008008008008494e-01 8.018018018018017168e-01 8.028028028028028062e-01 8.038038038038037847e-01 8.048048048048047631e-01 8.058058058058058526e-01 8.068068068068067200e-01 8.078078078078078095e-01 8.088088088088087879e-01 8.098098098098097664e-01 8.108108108108108558e-01 8.118118118118117232e-01 8.128128128128128127e-01 8.138138138138137911e-01 8.148148148148148806e-01 8.158158158158158590e-01 8.168168168168167265e-01 8.178178178178178159e-01 8.188188188188187944e-01 8.198198198198198838e-01 8.208208208208208623e-01 8.218218218218217297e-01 8.228228228228228192e-01 8.238238238238237976e-01 8.248248248248248871e-01 8.258258258258258655e-01 8.268268268268267329e-01 8.278278278278278224e-01 8.288288288288288008e-01 8.298298298298298903e-01 8.308308308308308687e-01 8.318318318318317361e-01 8.328328328328328256e-01 8.338338338338338041e-01 8.348348348348348935e-01 8.358358358358358720e-01 8.368368368368367394e-01 8.378378378378378288e-01 8.388388388388388073e-01 8.398398398398398967e-01 8.408408408408408752e-01 8.418418418418417426e-01 8.428428428428428321e-01 8.438438438438438105e-01 8.448448448448449000e-01 8.458458458458458784e-01 8.468468468468467458e-01 8.478478478478478353e-01 8.488488488488488137e-01 8.498498498498499032e-01 8.508508508508508816e-01 8.518518518518517491e-01 8.528528528528528385e-01 8.538538538538538170e-01 8.548548548548549064e-01 8.558558558558558849e-01 8.568568568568567523e-01 8.578578578578578417e-01 8.588588588588588202e-01 8.598598598598599096e-01 8.608608608608608881e-01 8.618618618618617555e-01 8.628628628628628450e-01 8.638638638638638234e-01 8.648648648648649129e-01 8.658658658658658913e-01 8.668668668668667587e-01 8.678678678678678482e-01 8.688688688688688266e-01 8.698698698698699161e-01 8.708708708708708945e-01 8.718718718718717620e-01 8.728728728728728514e-01 8.738738738738738299e-01 8.748748748748749193e-01 8.758758758758758978e-01 8.768768768768767652e-01 8.778778778778778547e-01 8.788788788788788331e-01 8.798798798798799226e-01 8.808808808808809010e-01 8.818818818818817684e-01 8.828828828828828579e-01 8.838838838838838363e-01 8.848848848848849258e-01 8.858858858858859042e-01 8.868868868868867716e-01 8.878878878878878611e-01 8.888888888888888395e-01 8.898898898898899290e-01 8.908908908908909074e-01 8.918918918918917749e-01 8.928928928928928643e-01 8.938938938938938428e-01 8.948948948948949322e-01 8.958958958958959107e-01 8.968968968968967781e-01 8.978978978978978676e-01 8.988988988988988460e-01 8.998998998998999355e-01 9.009009009009009139e-01 9.019019019019020034e-01 9.029029029029028708e-01 9.039039039039038492e-01 9.049049049049049387e-01 9.059059059059059171e-01 9.069069069069070066e-01 9.079079079079078740e-01 9.089089089089088525e-01 9.099099099099099419e-01 9.109109109109109204e-01 9.119119119119120098e-01 9.129129129129128772e-01 9.139139139139138557e-01 9.149149149149149451e-01 9.159159159159159236e-01 9.169169169169170130e-01 9.179179179179178805e-01 9.189189189189188589e-01 9.199199199199199484e-01 9.209209209209209268e-01 9.219219219219220163e-01 9.229229229229228837e-01 9.239239239239238621e-01 9.249249249249249516e-01 9.259259259259259300e-01 9.269269269269270195e-01 9.279279279279278869e-01 9.289289289289288654e-01 9.299299299299299548e-01 9.309309309309309333e-01 9.319319319319320227e-01 9.329329329329328901e-01 9.339339339339338686e-01 9.349349349349349581e-01 9.359359359359359365e-01 9.369369369369370260e-01 9.379379379379378934e-01 9.389389389389388718e-01 9.399399399399399613e-01 9.409409409409409397e-01 9.419419419419420292e-01 9.429429429429428966e-01 9.439439439439438750e-01 9.449449449449449645e-01 9.459459459459459429e-01 9.469469469469470324e-01 9.479479479479478998e-01 9.489489489489488783e-01 9.499499499499499677e-01 9.509509509509509462e-01 9.519519519519520356e-01 9.529529529529529031e-01 9.539539539539538815e-01 9.549549549549549710e-01 9.559559559559559494e-01 9.569569569569570389e-01 9.579579579579579063e-01 9.589589589589588847e-01 9.599599599599599742e-01 9.609609609609609526e-01 9.619619619619620421e-01 9.629629629629629095e-01 9.639639639639638879e-01 9.649649649649649774e-01 9.659659659659659559e-01 9.669669669669670453e-01 9.679679679679679127e-01 9.689689689689688912e-01 9.699699699699699806e-01 9.709709709709709591e-01 9.719719719719720485e-01 9.729729729729729160e-01 9.739739739739738944e-01 9.749749749749749839e-01 9.759759759759759623e-01 9.769769769769770518e-01 9.779779779779779192e-01 9.789789789789788976e-01 9.799799799799799871e-01 9.809809809809809655e-01 9.819819819819820550e-01 9.829829829829829224e-01 9.839839839839840119e-01 9.849849849849849903e-01 9.859859859859859688e-01 9.869869869869870582e-01 9.879879879879879256e-01 9.889889889889890151e-01 9.899899899899899935e-01 9.909909909909909720e-01 9.919919919919920615e-01 9.929929929929929289e-01 9.939939939939940183e-01 9.949949949949949968e-01 9.959959959959959752e-01 9.969969969969970647e-01 9.979979979979979321e-01 9.989989989989990216e-01 1.000000000000000000e+00
